order_id,date,region,category,channel,units,unit_price,discount_pct,revenue,profit,customer_rating,month,week
17880,2025-03-25,South,Grocery,Store,1,255.69,0.0,306.43,35.37,3.94,2025-03,2025-03-24/2025-03-30
17881,2025-03-25,South,Home & Kitchen,Online,1,3096.64,0.085,3395.76,734.7,5.0,2025-03,2025-03-24/2025-03-30
17882,2025-03-25,South,Home & Kitchen,Online,3,3259.26,0.145,10023.02,2018.87,3.57,2025-03,2025-03-24/2025-03-30
17883,2025-03-25,South,Home & Kitchen,Online,1,4216.4,0.069,4702.17,984.72,4.16,2025-03,2025-03-24/2025-03-30
17884,2025-03-25,South,Home & Kitchen,Online,1,3305.65,0.081,3641.97,731.13,4.18,2025-03,2025-03-24/2025-03-30
17885,2025-03-25,South,Home & Kitchen,Online,1,2632.91,0.051,2994.44,648.23,4.51,2025-03,2025-03-24/2025-03-30
17886,2025-03-25,South,Home & Kitchen,Online,2,3251.68,0.1,7015.7,1682.72,4.0,2025-03,2025-03-24/2025-03-30
17887,2025-03-25,South,Home & Kitchen,Store,3,2516.24,0.008,8969.99,2068.7,4.58,2025-03,2025-03-24/2025-03-30
17888,2025-03-25,South,Home & Kitchen,Store,1,3514.86,0.054,3983.14,885.3,4.24,2025-03,2025-03-24/2025-03-30
17889,2025-03-25,East,Electronics,Online,1,14399.66,0.104,15458.8,2857.45,4.42,2025-03,2025-03-24/2025-03-30
17890,2025-03-25,East,Electronics,Online,1,11176.43,0.013,13220.22,2272.87,4.8,2025-03,2025-03-24/2025-03-30
17891,2025-03-25,East,Electronics,Store,6,13610.44,0.044,93526.73,17981.31,5.0,2025-03,2025-03-24/2025-03-30
17892,2025-03-25,East,Electronics,Store,2,16448.17,0.027,38362.74,7369.89,4.05,2025-03,2025-03-24/2025-03-30
17893,2025-03-25,East,Clothing,Online,3,1274.0,0.066,4276.62,1557.07,4.32,2025-03,2025-03-24/2025-03-30
17894,2025-03-25,East,Clothing,Online,1,1241.73,0.079,1369.91,504.97,3.81,2025-03,2025-03-24/2025-03-30
17895,2025-03-25,East,Clothing,Online,2,1070.7,0.036,2475.11,939.26,3.57,2025-03,2025-03-24/2025-03-30
17896,2025-03-25,East,Clothing,Store,5,1309.81,0.004,7820.57,2515.1,3.75,2025-03,2025-03-24/2025-03-30
17897,2025-03-25,East,Clothing,Store,1,890.89,0.012,1054.42,397.76,3.74,2025-03,2025-03-24/2025-03-30
17898,2025-03-25,East,Clothing,Store,1,1295.7,0.034,1499.89,503.6,5.0,2025-03,2025-03-24/2025-03-30
17899,2025-03-25,East,Clothing,Store,1,1014.43,0.0,1215.74,461.89,4.06,2025-03,2025-03-24/2025-03-30
17900,2025-03-25,East,Grocery,Online,1,242.13,0.063,271.95,34.92,3.48,2025-03,2025-03-24/2025-03-30
17901,2025-03-25,East,Grocery,Store,1,361.14,0.006,430.2,49.44,4.24,2025-03,2025-03-24/2025-03-30
17902,2025-03-25,East,Grocery,Store,1,171.43,0.051,194.9,25.35,3.88,2025-03,2025-03-24/2025-03-30
17903,2025-03-25,East,Home & Kitchen,Online,2,2755.79,0.1,5946.71,1329.76,3.98,2025-03,2025-03-24/2025-03-30
17904,2025-03-25,East,Home & Kitchen,Store,1,2866.09,0.031,3328.12,747.27,4.05,2025-03,2025-03-24/2025-03-30
17905,2025-03-25,West,Electronics,Online,3,16264.06,0.112,51953.98,9588.89,4.08,2025-03,2025-03-24/2025-03-30
17906,2025-03-25,West,Electronics,Online,1,17645.2,0.096,19121.04,3485.7,3.79,2025-03,2025-03-24/2025-03-30
17907,2025-03-25,West,Electronics,Online,1,17069.87,0.091,18595.13,3110.5,4.11,2025-03,2025-03-24/2025-03-30
17908,2025-03-25,West,Electronics,Online,2,11136.85,0.106,23865.0,4677.53,4.15,2025-03,2025-03-24/2025-03-30
17909,2025-03-25,West,Electronics,Online,1,14037.65,0.072,15605.14,2960.57,3.1,2025-03,2025-03-24/2025-03-30
17910,2025-03-25,West,Electronics,Store,2,13184.7,0.065,29548.87,5777.84,3.83,2025-03,2025-03-24/2025-03-30
17911,2025-03-25,West,Electronics,Store,1,13593.45,0.035,15727.72,2725.04,3.57,2025-03,2025-03-24/2025-03-30
17912,2025-03-25,West,Clothing,Online,3,1116.06,0.03,3893.68,1442.51,4.0,2025-03,2025-03-24/2025-03-30
17913,2025-03-25,West,Clothing,Online,1,1154.7,0.073,1282.22,447.21,3.53,2025-03,2025-03-24/2025-03-30
17914,2025-03-25,West,Clothing,Store,3,1340.42,0.06,4530.48,1493.76,4.17,2025-03,2025-03-24/2025-03-30
17915,2025-03-25,West,Grocery,Online,1,112.25,0.07,125.08,14.42,3.46,2025-03,2025-03-24/2025-03-30
17916,2025-03-25,West,Grocery,Store,2,321.56,0.006,766.37,83.58,4.24,2025-03,2025-03-24/2025-03-30
17917,2025-03-25,West,Grocery,Store,1,177.69,0.037,205.1,22.44,4.69,2025-03,2025-03-24/2025-03-30
17918,2025-03-25,West,Grocery,Store,4,206.9,0.006,985.5,113.63,3.78,2025-03,2025-03-24/2025-03-30
17919,2025-03-25,West,Grocery,Store,1,298.28,0.0,357.47,43.96,3.87,2025-03,2025-03-24/2025-03-30
17920,2025-03-25,West,Grocery,Store,1,305.22,0.0,365.78,43.84,4.35,2025-03,2025-03-24/2025-03-30
17921,2025-03-25,West,Home & Kitchen,Online,1,3024.98,0.067,3383.47,720.15,4.12,2025-03,2025-03-24/2025-03-30
17922,2025-03-25,West,Home & Kitchen,Online,3,2308.37,0.113,7359.82,1487.5,3.54,2025-03,2025-03-24/2025-03-30
17923,2025-03-25,West,Home & Kitchen,Online,2,2973.0,0.083,6533.24,1510.84,3.26,2025-03,2025-03-24/2025-03-30
17924,2025-03-25,West,Home & Kitchen,Store,1,2447.04,0.0,2932.64,651.55,3.89,2025-03,2025-03-24/2025-03-30
17925,2025-03-26,North,Electronics,Online,1,17961.69,0.023,21048.61,4115.16,4.32,2025-03,2025-03-24/2025-03-30
17926,2025-03-26,North,Electronics,Online,1,19964.95,0.027,23284.79,4496.39,3.49,2025-03,2025-03-24/2025-03-30
17927,2025-03-26,North,Electronics,Online,1,14209.62,0.091,15487.89,2548.23,4.29,2025-03,2025-03-24/2025-03-30
17928,2025-03-26,North,Electronics,Online,1,17273.69,0.064,19373.08,3421.74,3.18,2025-03,2025-03-24/2025-03-30
17929,2025-03-26,North,Electronics,Online,1,15510.81,0.073,17246.08,2953.33,3.37,2025-03,2025-03-24/2025-03-30
17930,2025-03-26,North,Electronics,Online,6,12837.64,0.054,87366.9,16446.44,3.44,2025-03,2025-03-24/2025-03-30
17931,2025-03-26,North,Electronics,Online,1,18216.2,0.061,20508.4,3327.29,3.81,2025-03,2025-03-24/2025-03-30
17932,2025-03-26,North,Electronics,Store,3,15648.23,0.042,53922.99,8991.36,4.35,2025-03,2025-03-24/2025-03-30
17933,2025-03-26,North,Electronics,Store,1,16719.19,0.045,19133.85,3165.78,3.62,2025-03,2025-03-24/2025-03-30
17934,2025-03-26,North,Electronics,Store,1,17212.9,0.048,19645.93,3309.5,4.1,2025-03,2025-03-24/2025-03-30
17935,2025-03-26,North,Clothing,Online,4,967.53,0.092,4213.11,1338.2,3.83,2025-03,2025-03-24/2025-03-30
17936,2025-03-26,North,Grocery,Online,2,248.82,0.06,560.93,71.13,3.38,2025-03,2025-03-24/2025-03-30
17937,2025-03-26,North,Grocery,Online,1,224.8,0.041,258.42,33.18,3.73,2025-03,2025-03-24/2025-03-30
17938,2025-03-26,North,Grocery,Online,1,298.68,0.115,316.95,36.66,3.44,2025-03,2025-03-24/2025-03-30
17939,2025-03-26,North,Home & Kitchen,Online,3,2343.33,0.095,7623.8,1613.59,4.67,2025-03,2025-03-24/2025-03-30
17940,2025-03-26,North,Home & Kitchen,Online,1,3631.83,0.088,3969.56,942.44,3.79,2025-03,2025-03-24/2025-03-30
17941,2025-03-26,North,Home & Kitchen,Online,1,3525.36,0.074,3913.89,808.97,3.93,2025-03,2025-03-24/2025-03-30
17942,2025-03-26,North,Home & Kitchen,Online,5,3935.39,0.082,21650.89,5003.55,4.19,2025-03,2025-03-24/2025-03-30
17943,2025-03-26,North,Home & Kitchen,Online,1,2439.58,0.052,2771.52,642.66,4.3,2025-03,2025-03-24/2025-03-30
17944,2025-03-26,North,Home & Kitchen,Online,2,4102.69,0.093,8922.61,2154.25,3.92,2025-03,2025-03-24/2025-03-30
17945,2025-03-26,North,Home & Kitchen,Online,8,4383.55,0.093,38128.24,8768.17,4.16,2025-03,2025-03-24/2025-03-30
17946,2025-03-26,North,Home & Kitchen,Store,6,4316.8,0.0,31051.04,6665.5,4.42,2025-03,2025-03-24/2025-03-30
17947,2025-03-26,North,Home & Kitchen,Store,1,2327.9,0.027,2715.78,582.43,4.24,2025-03,2025-03-24/2025-03-30
17948,2025-03-26,North,Home & Kitchen,Store,1,3948.21,0.026,4612.25,1082.76,3.55,2025-03,2025-03-24/2025-03-30
17949,2025-03-26,South,Electronics,Online,1,14752.17,0.079,16282.49,2766.22,4.44,2025-03,2025-03-24/2025-03-30
17950,2025-03-26,South,Electronics,Online,2,16750.32,0.035,38772.86,6406.68,4.63,2025-03,2025-03-24/2025-03-30
17951,2025-03-26,South,Electronics,Online,3,12901.86,0.0,46401.93,8124.45,4.45,2025-03,2025-03-24/2025-03-30
17952,2025-03-26,South,Electronics,Online,14,17814.51,0.095,270480.14,47877.33,3.59,2025-03,2025-03-24/2025-03-30
17953,2025-03-26,South,Electronics,Online,1,13009.66,0.095,14111.01,2303.43,3.87,2025-03,2025-03-24/2025-03-30
17954,2025-03-26,South,Electronics,Online,1,17460.49,0.099,18860.56,3169.21,4.23,2025-03,2025-03-24/2025-03-30
17955,2025-03-26,South,Electronics,Online,4,18423.3,0.088,80544.88,13752.73,3.9,2025-03,2025-03-24/2025-03-30
17956,2025-03-26,South,Electronics,Online,1,13598.65,0.077,15048.9,2458.78,3.42,2025-03,2025-03-24/2025-03-30
17957,2025-03-26,South,Clothing,Online,5,1793.68,0.062,10081.97,3357.88,4.03,2025-03,2025-03-24/2025-03-30
17958,2025-03-26,South,Clothing,Online,4,1295.31,0.06,5836.11,1865.21,4.21,2025-03,2025-03-24/2025-03-30
17959,2025-03-26,South,Clothing,Online,1,1197.45,0.084,1314.34,465.1,4.08,2025-03,2025-03-24/2025-03-30
17960,2025-03-26,South,Clothing,Store,7,961.7,0.043,7723.36,2891.14,4.16,2025-03,2025-03-24/2025-03-30
17961,2025-03-26,South,Grocery,Online,1,285.27,0.06,321.48,40.02,3.74,2025-03,2025-03-24/2025-03-30
17962,2025-03-26,South,Grocery,Online,3,207.91,0.094,677.77,79.29,4.02,2025-03,2025-03-24/2025-03-30
17963,2025-03-26,South,Grocery,Online,5,189.55,0.049,1080.15,118.02,4.08,2025-03,2025-03-24/2025-03-30
17964,2025-03-26,South,Grocery,Store,2,302.05,0.0,724.22,89.47,3.59,2025-03,2025-03-24/2025-03-30
17965,2025-03-26,South,Grocery,Store,1,242.07,0.006,288.51,34.32,3.97,2025-03,2025-03-24/2025-03-30
17966,2025-03-26,South,Grocery,Store,2,318.55,0.01,756.03,99.42,3.62,2025-03,2025-03-24/2025-03-30
17967,2025-03-26,South,Home & Kitchen,Online,1,2657.34,0.094,2886.89,680.31,3.41,2025-03,2025-03-24/2025-03-30
17968,2025-03-26,South,Home & Kitchen,Online,4,2701.36,0.05,12299.85,2682.66,4.54,2025-03,2025-03-24/2025-03-30
17969,2025-03-26,South,Home & Kitchen,Store,1,3573.6,0.101,3852.78,915.73,3.7,2025-03,2025-03-24/2025-03-30
17970,2025-03-26,South,Home & Kitchen,Store,1,3398.25,0.039,3916.8,941.36,4.05,2025-03,2025-03-24/2025-03-30
17971,2025-03-26,South,Home & Kitchen,Store,1,1312.2,0.002,1570.49,334.78,3.98,2025-03,2025-03-24/2025-03-30
17972,2025-03-26,South,Home & Kitchen,Store,2,3690.36,0.0,8848.34,2102.56,4.09,2025-03,2025-03-24/2025-03-30
17973,2025-03-26,East,Electronics,Online,1,15835.42,0.102,17045.24,3260.43,4.64,2025-03,2025-03-24/2025-03-30
17974,2025-03-26,East,Electronics,Online,1,12878.44,0.067,14398.32,2545.07,4.17,2025-03,2025-03-24/2025-03-30
17975,2025-03-26,East,Electronics,Online,1,15817.47,0.034,18315.47,3124.69,4.59,2025-03,2025-03-24/2025-03-30
17976,2025-03-26,East,Electronics,Online,1,11041.56,0.057,12478.23,2211.78,4.35,2025-03,2025-03-24/2025-03-30
17977,2025-03-26,East,Electronics,Online,1,12985.85,0.084,14257.87,2726.07,4.02,2025-03,2025-03-24/2025-03-30
17978,2025-03-26,East,Clothing,Online,2,1016.5,0.12,2145.07,731.66,3.5,2025-03,2025-03-24/2025-03-30
17979,2025-03-26,East,Clothing,Store,3,1231.99,0.022,4334.74,1512.97,3.66,2025-03,2025-03-24/2025-03-30
17980,2025-03-26,East,Clothing,Store,1,1303.08,0.039,1500.8,516.95,4.48,2025-03,2025-03-24/2025-03-30
17981,2025-03-26,East,Grocery,Online,3,257.26,0.063,866.98,95.88,4.16,2025-03,2025-03-24/2025-03-30
17982,2025-03-26,East,Grocery,Online,3,252.59,0.134,786.64,94.6,3.44,2025-03,2025-03-24/2025-03-30
17983,2025-03-26,East,Grocery,Online,1,341.81,0.046,390.89,42.41,3.96,2025-03,2025-03-24/2025-03-30
17984,2025-03-26,East,Grocery,Online,1,291.63,0.109,311.38,36.5,4.21,2025-03,2025-03-24/2025-03-30
17985,2025-03-26,East,Grocery,Store,1,260.39,0.002,311.44,38.52,3.47,2025-03,2025-03-24/2025-03-30
17986,2025-03-26,East,Home & Kitchen,Online,1,2646.75,0.08,2918.26,608.4,3.65,2025-03,2025-03-24/2025-03-30
17987,2025-03-26,East,Home & Kitchen,Online,2,3242.23,0.105,6954.22,1637.12,4.35,2025-03,2025-03-24/2025-03-30
17988,2025-03-26,East,Home & Kitchen,Online,1,3205.31,0.063,3598.84,714.36,4.42,2025-03,2025-03-24/2025-03-30
17989,2025-03-26,East,Home & Kitchen,Online,1,4592.15,0.08,5067.04,1177.46,3.74,2025-03,2025-03-24/2025-03-30
17990,2025-03-26,East,Home & Kitchen,Online,1,2840.65,0.064,3189.06,761.62,4.05,2025-03,2025-03-24/2025-03-30
17991,2025-03-26,West,Electronics,Online,1,15022.71,0.069,16772.32,3239.01,4.43,2025-03,2025-03-24/2025-03-30
17992,2025-03-26,West,Electronics,Online,1,18406.87,0.09,20080.44,3459.93,3.89,2025-03,2025-03-24/2025-03-30
17993,2025-03-26,West,Electronics,Online,3,17888.71,0.133,55790.01,9692.89,4.39,2025-03,2025-03-24/2025-03-30
17994,2025-03-26,West,Electronics,Online,1,13883.06,0.083,15258.7,2907.2,3.68,2025-03,2025-03-24/2025-03-30
17995,2025-03-26,West,Electronics,Store,2,7621.71,0.022,17866.54,3357.93,5.0,2025-03,2025-03-24/2025-03-30
17996,2025-03-26,West,Clothing,Online,4,969.51,0.1,4184.85,1526.74,4.72,2025-03,2025-03-24/2025-03-30
17997,2025-03-26,West,Clothing,Online,1,1250.62,0.063,1405.46,527.17,3.92,2025-03,2025-03-24/2025-03-30
17998,2025-03-26,West,Clothing,Online,2,1471.91,0.091,3209.43,1031.17,4.11,2025-03,2025-03-24/2025-03-30
17999,2025-03-26,West,Clothing,Online,1,1404.84,0.108,1502.6,498.73,3.97,2025-03,2025-03-24/2025-03-30
18000,2025-03-26,West,Clothing,Store,2,1238.69,0.032,2875.02,916.86,3.67,2025-03,2025-03-24/2025-03-30
18001,2025-03-26,West,Clothing,Store,1,1399.54,0.058,1581.17,530.16,4.16,2025-03,2025-03-24/2025-03-30
18002,2025-03-26,West,Clothing,Store,1,1228.36,0.11,1310.59,436.12,4.64,2025-03,2025-03-24/2025-03-30
18003,2025-03-26,West,Grocery,Online,1,178.3,0.052,202.63,24.32,4.12,2025-03,2025-03-24/2025-03-30
18004,2025-03-26,West,Grocery,Online,3,234.33,0.12,741.31,82.1,4.2,2025-03,2025-03-24/2025-03-30
18005,2025-03-26,West,Grocery,Online,1,274.1,0.111,292.15,37.78,3.68,2025-03,2025-03-24/2025-03-30
18006,2025-03-26,West,Grocery,Online,1,305.58,0.093,332.14,43.11,4.92,2025-03,2025-03-24/2025-03-30
18007,2025-03-26,West,Grocery,Store,1,151.78,0.032,176.23,19.34,4.27,2025-03,2025-03-24/2025-03-30
18008,2025-03-26,West,Grocery,Store,4,202.87,0.012,961.34,111.95,4.52,2025-03,2025-03-24/2025-03-30
18009,2025-03-26,West,Home & Kitchen,Online,1,2806.03,0.057,3172.78,748.38,4.79,2025-03,2025-03-24/2025-03-30
18010,2025-03-26,West,Home & Kitchen,Online,4,2451.85,0.091,10691.83,2165.16,4.17,2025-03,2025-03-24/2025-03-30
18011,2025-03-26,West,Home & Kitchen,Online,1,2838.63,0.072,3158.68,684.4,4.47,2025-03,2025-03-24/2025-03-30
18012,2025-03-26,West,Home & Kitchen,Online,1,2285.47,0.072,2541.83,525.87,4.26,2025-03,2025-03-24/2025-03-30
18013,2025-03-26,West,Home & Kitchen,Store,1,4353.89,0.039,5017.64,1151.96,4.18,2025-03,2025-03-24/2025-03-30
18014,2025-03-26,West,Home & Kitchen,Store,4,1141.22,0.0,5472.56,1250.13,4.42,2025-03,2025-03-24/2025-03-30
18015,2025-03-26,West,Home & Kitchen,Store,1,3829.55,0.094,4157.77,967.58,4.08,2025-03,2025-03-24/2025-03-30
18016,2025-03-26,West,Home & Kitchen,Store,1,3082.49,0.0,3695.43,807.44,3.79,2025-03,2025-03-24/2025-03-30
18017,2025-03-27,North,Electronics,Online,1,11395.12,0.053,12942.12,2290.7,4.03,2025-03,2025-03-24/2025-03-30
18018,2025-03-27,North,Electronics,Online,1,15376.7,0.066,17218.87,3371.65,3.99,2025-03,2025-03-24/2025-03-30
18019,2025-03-27,North,Electronics,Online,3,11230.61,0.074,37394.63,7015.5,3.6,2025-03,2025-03-24/2025-03-30
18020,2025-03-27,North,Electronics,Online,1,10600.52,0.051,12063.96,2125.3,3.37,2025-03,2025-03-24/2025-03-30
18021,2025-03-27,North,Electronics,Online,1,16217.77,0.091,17672.61,3201.21,4.15,2025-03,2025-03-24/2025-03-30
18022,2025-03-27,North,Electronics,Store,3,20436.39,0.058,69255.15,12425.9,4.31,2025-03,2025-03-24/2025-03-30
18023,2025-03-27,North,Electronics,Store,3,16828.24,0.076,55959.95,9563.55,4.63,2025-03,2025-03-24/2025-03-30
18024,2025-03-27,North,Electronics,Store,1,10060.83,0.121,10599.77,2081.73,4.51,2025-03,2025-03-24/2025-03-30
18025,2025-03-27,North,Electronics,Store,1,14925.77,0.037,17239.11,3209.76,4.31,2025-03,2025-03-24/2025-03-30
18026,2025-03-27,North,Clothing,Online,1,1039.54,0.074,1154.24,413.01,4.56,2025-03,2025-03-24/2025-03-30
18027,2025-03-27,North,Clothing,Online,4,1138.91,0.1,4915.15,1792.59,3.78,2025-03,2025-03-24/2025-03-30
18028,2025-03-27,North,Clothing,Store,2,1260.41,0.067,2820.69,911.43,4.44,2025-03,2025-03-24/2025-03-30
18029,2025-03-27,North,Clothing,Store,1,703.61,0.0,843.76,270.07,4.59,2025-03,2025-03-24/2025-03-30
18030,2025-03-27,North,Clothing,Store,1,1059.54,0.044,1214.72,402.95,4.59,2025-03,2025-03-24/2025-03-30
18031,2025-03-27,North,Grocery,Online,1,258.48,0.151,263.29,30.74,3.93,2025-03,2025-03-24/2025-03-30
18032,2025-03-27,North,Grocery,Online,1,305.93,0.091,333.62,42.33,4.52,2025-03,2025-03-24/2025-03-30
18033,2025-03-27,North,Grocery,Online,1,292.11,0.09,318.84,37.07,3.73,2025-03,2025-03-24/2025-03-30
18034,2025-03-27,North,Grocery,Online,1,226.58,0.101,244.24,26.5,4.4,2025-03,2025-03-24/2025-03-30
18035,2025-03-27,North,Grocery,Online,4,281.71,0.089,1230.98,142.1,4.64,2025-03,2025-03-24/2025-03-30
18036,2025-03-27,North,Grocery,Store,1,235.86,0.111,251.33,28.65,4.68,2025-03,2025-03-24/2025-03-30
18037,2025-03-27,North,Grocery,Store,1,233.05,0.0,279.47,31.33,4.27,2025-03,2025-03-24/2025-03-30
18038,2025-03-27,North,Grocery,Store,1,195.49,0.026,228.33,27.46,3.77,2025-03,2025-03-24/2025-03-30
18039,2025-03-27,North,Grocery,Store,3,195.21,0.038,675.34,82.17,4.15,2025-03,2025-03-24/2025-03-30
18040,2025-03-27,North,Home & Kitchen,Online,2,2329.75,0.068,5206.02,1075.52,3.72,2025-03,2025-03-24/2025-03-30
18041,2025-03-27,North,Home & Kitchen,Online,2,3022.27,0.068,6755.7,1619.29,4.05,2025-03,2025-03-24/2025-03-30
18042,2025-03-27,North,Home & Kitchen,Online,1,1502.08,0.108,1606.98,323.73,3.74,2025-03,2025-03-24/2025-03-30
18043,2025-03-27,North,Home & Kitchen,Store,1,2810.05,0.0,3369.76,798.05,4.38,2025-03,2025-03-24/2025-03-30
18044,2025-03-27,North,Home & Kitchen,Store,1,1544.38,0.014,1825.71,389.79,4.24,2025-03,2025-03-24/2025-03-30
18045,2025-03-27,North,Home & Kitchen,Store,1,3189.98,0.0,3825.37,838.45,4.5,2025-03,2025-03-24/2025-03-30
18046,2025-03-27,North,Home & Kitchen,Store,2,3958.83,0.001,9485.85,1966.88,3.85,2025-03,2025-03-24/2025-03-30
18047,2025-03-27,South,Electronics,Online,5,15429.76,0.081,84980.68,16020.98,3.98,2025-03,2025-03-24/2025-03-30
18048,2025-03-27,South,Electronics,Online,2,19622.84,0.089,42875.22,8132.11,4.52,2025-03,2025-03-24/2025-03-30
18049,2025-03-27,South,Electronics,Store,1,15817.15,0.05,18010.78,2959.03,3.9,2025-03,2025-03-24/2025-03-30
18050,2025-03-27,South,Electronics,Store,3,11069.33,0.062,37359.17,7204.62,4.19,2025-03,2025-03-24/2025-03-30
18051,2025-03-27,South,Electronics,Store,2,16890.32,0.0,40509.19,7562.31,4.44,2025-03,2025-03-24/2025-03-30
18052,2025-03-27,South,Clothing,Online,1,1523.96,0.092,1658.99,549.11,4.63,2025-03,2025-03-24/2025-03-30
18053,2025-03-27,South,Clothing,Online,4,1274.76,0.111,5437.97,1722.93,4.45,2025-03,2025-03-24/2025-03-30
18054,2025-03-27,South,Clothing,Online,5,1053.65,0.075,5842.56,2192.69,4.88,2025-03,2025-03-24/2025-03-30
18055,2025-03-27,South,Clothing,Store,1,1419.13,0.022,1664.79,601.42,4.1,2025-03,2025-03-24/2025-03-30
18056,2025-03-27,South,Clothing,Store,1,1197.89,0.047,1368.53,462.9,4.79,2025-03,2025-03-24/2025-03-30
18057,2025-03-27,South,Clothing,Store,2,1176.68,0.024,2755.18,911.56,3.93,2025-03,2025-03-24/2025-03-30
18058,2025-03-27,South,Grocery,Online,6,238.28,0.059,1613.23,211.04,3.15,2025-03,2025-03-24/2025-03-30
18059,2025-03-27,South,Grocery,Online,1,264.34,0.07,294.78,34.28,3.86,2025-03,2025-03-24/2025-03-30
18060,2025-03-27,South,Grocery,Online,1,176.64,0.065,197.97,24.23,3.99,2025-03,2025-03-24/2025-03-30
18061,2025-03-27,South,Grocery,Online,1,351.67,0.097,380.69,49.47,4.11,2025-03,2025-03-24/2025-03-30
18062,2025-03-27,South,Grocery,Online,1,365.85,0.068,408.71,48.56,4.01,2025-03,2025-03-24/2025-03-30
18063,2025-03-27,South,Home & Kitchen,Online,4,2586.12,0.084,11365.02,2628.07,3.45,2025-03,2025-03-24/2025-03-30
18064,2025-03-27,South,Home & Kitchen,Online,1,3424.67,0.054,3884.31,808.75,4.4,2025-03,2025-03-24/2025-03-30
18065,2025-03-27,South,Home & Kitchen,Online,1,3701.81,0.144,3801.66,861.94,4.75,2025-03,2025-03-24/2025-03-30
18066,2025-03-27,South,Home & Kitchen,Online,1,2599.1,0.075,2884.41,690.38,3.7,2025-03,2025-03-24/2025-03-30
18067,2025-03-27,South,Home & Kitchen,Online,4,4902.47,0.042,22533.14,5234.75,3.97,2025-03,2025-03-24/2025-03-30
18068,2025-03-27,South,Home & Kitchen,Online,1,2685.1,0.061,3023.83,676.32,4.04,2025-03,2025-03-24/2025-03-30
18069,2025-03-27,South,Home & Kitchen,Store,1,3057.04,0.053,3471.56,757.77,4.14,2025-03,2025-03-24/2025-03-30
18070,2025-03-27,South,Home & Kitchen,Store,2,2598.11,0.059,5864.73,1395.56,4.12,2025-03,2025-03-24/2025-03-30
18071,2025-03-27,East,Electronics,Online,2,10158.35,0.116,21541.53,3516.77,3.89,2025-03,2025-03-24/2025-03-30
18072,2025-03-27,East,Electronics,Online,1,15822.98,0.075,17553.86,2910.56,4.26,2025-03,2025-03-24/2025-03-30
18073,2025-03-27,East,Electronics,Store,2,21028.09,0.016,49601.75,9508.9,3.93,2025-03,2025-03-24/2025-03-30
18074,2025-03-27,East,Electronics,Store,1,18341.93,0.042,21072.16,4120.76,5.0,2025-03,2025-03-24/2025-03-30
18075,2025-03-27,East,Electronics,Store,5,13658.64,0.045,78180.11,12737.97,4.09,2025-03,2025-03-24/2025-03-30
18076,2025-03-27,East,Clothing,Online,1,1391.58,0.081,1534.43,537.15,3.85,2025-03,2025-03-24/2025-03-30
18077,2025-03-27,East,Clothing,Online,2,1003.73,0.072,2233.58,795.21,4.03,2025-03,2025-03-24/2025-03-30
18078,2025-03-27,East,Clothing,Online,1,989.79,0.114,1052.1,348.09,3.84,2025-03,2025-03-24/2025-03-30
18079,2025-03-27,East,Clothing,Online,1,1165.2,0.061,1311.56,478.42,3.98,2025-03,2025-03-24/2025-03-30
18080,2025-03-27,East,Clothing,Online,1,983.1,0.061,1106.77,394.0,3.63,2025-03,2025-03-24/2025-03-30
18081,2025-03-27,East,Clothing,Store,1,1336.89,0.051,1520.97,564.44,4.56,2025-03,2025-03-24/2025-03-30
18082,2025-03-27,East,Clothing,Store,2,780.34,0.043,1790.15,579.68,3.48,2025-03,2025-03-24/2025-03-30
18083,2025-03-27,East,Clothing,Store,1,1179.6,0.04,1358.64,457.31,4.27,2025-03,2025-03-24/2025-03-30
18084,2025-03-27,East,Grocery,Online,1,212.23,0.057,239.99,29.83,3.89,2025-03,2025-03-24/2025-03-30
18085,2025-03-27,East,Grocery,Online,2,179.81,0.075,398.73,50.98,3.9,2025-03,2025-03-24/2025-03-30
18086,2025-03-27,East,Grocery,Store,6,167.41,0.056,1136.96,148.83,4.29,2025-03,2025-03-24/2025-03-30
18087,2025-03-27,East,Grocery,Store,3,138.82,0.05,474.6,55.06,3.44,2025-03,2025-03-24/2025-03-30
18088,2025-03-27,East,Home & Kitchen,Online,1,2806.87,0.079,3101.59,639.05,3.71,2025-03,2025-03-24/2025-03-30
18089,2025-03-27,East,Home & Kitchen,Online,1,3929.29,0.154,3986.69,832.5,4.06,2025-03,2025-03-24/2025-03-30
18090,2025-03-27,East,Home & Kitchen,Store,1,2021.55,0.065,2267.47,518.6,4.67,2025-03,2025-03-24/2025-03-30
18091,2025-03-27,East,Home & Kitchen,Store,3,2950.75,0.003,10585.71,2181.25,4.25,2025-03,2025-03-24/2025-03-30
18092,2025-03-27,East,Home & Kitchen,Store,1,1496.62,0.028,1743.59,350.12,3.42,2025-03,2025-03-24/2025-03-30
18093,2025-03-27,East,Home & Kitchen,Store,1,2783.09,0.018,3276.85,663.44,3.67,2025-03,2025-03-24/2025-03-30
18094,2025-03-27,West,Electronics,Online,4,12616.86,0.085,55386.28,9702.64,4.04,2025-03,2025-03-24/2025-03-30
18095,2025-03-27,West,Electronics,Online,1,11436.93,0.058,12915.19,2258.86,3.96,2025-03,2025-03-24/2025-03-30
18096,2025-03-27,West,Electronics,Online,1,17796.53,0.077,19702.92,3694.1,3.92,2025-03,2025-03-24/2025-03-30
